water_body_id,area_ha_2024,buffer_dist_m,water_pct_change_capped,is_new_since_2017,catchment_ndvi_change,catchment_pct_cropland,catchment_pct_urban
0000000000000000001c,7.748347499618896,785.2349347036449,165.17053397626503,False,0.0354111071981593,29.42513894913009,0.3038590686446354
0000000000000000001d,4.100422127418389,571.2278224762963,60.05409809989855,False,0.0260876614242199,35.16004669615679,0.5449528930839925
0000000000000000001e,0.5655564230175132,212.14511580591267,500.0,False,-0.0418822266885473,30.998344531213917,0.0
0000000000000000001f,1.1246949040856613,299.1661356633619,125.34680146684052,False,0.0018824212782922,28.405650979406243,17.369064497609386
00000000000000000020,6.735228381589228,732.1013897619482,27.54543696917773,False,0.0068327915878879,33.98140979635555,5.28996459483141
00000000000000000021,1.1772350104537066,306.0741504068471,500.0,True,0.0151327854969962,21.99770973655733,1.2484011471501295
00000000000000000022,0.6514969490306973,227.69382934933049,500.0,True,-0.0045255619416208,25.15310294413679,0.0
00000000000000000023,45.23016241233138,1897.1826381205085,0.0672351709446223,False,-0.0205528654648935,85.02470790067804,6.225266368458657
00000000000000000024,0.7271660530458909,240.55360295667668,500.0,True,-0.0303009432214474,0.0,0.0
00000000000000000025,2.492154031534257,445.3305699506111,500.0,True,-0.0060720953824567,0.0073398025856097,0.0
00000000000000000026,355.52831937131805,2000.0,61.5997212919773,False,0.0068314865344516,47.98481355124869,2.8745635582391924
00000000000000000027,46.32175893288849,1919.9397004698303,55.35921593484141,False,-0.0032708312577416,39.91726995700539,3.125378541886428
00000000000000000028,1.048884775138588,288.9075948267347,500.0,True,-0.0421114784263131,11.79638747402176,1.0291798621867585
00000000000000000029,1.148030465567096,302.2538034624984,500.0,True,-0.0330836417879129,20.765609373379306,0.0
0000000000000000002a,0.6734357341143447,231.49581631102677,500.0,True,-0.0396506086264261,10.128562153821475,2.0151659936253528
0000000000000000002b,0.7819268430235042,249.4469103871916,500.0,True,-0.0358284411012846,21.61856757167588,1.1494655062359855
0000000000000000002c,0.6337734168969641,224.57534604158167,500.0,True,-0.022141579349612,6.791925014594968,0.0
0000000000000000002d,852.5292452744808,2000.0,21.4840846214425,False,0.0111552857705465,7.693660894594934,0.2465252266428891
0000000000000000002e,1.5216831009511027,347.9823180391293,500.0,True,-0.0296181795609465,33.48882702403245,1.1992542302611038
0000000000000000002f,16.395752728024604,1142.24889852815,500.0,False,-0.026261367762853,33.61227988045259,2.8464468628954647
00000000000000000030,0.8142623275651151,254.5524252541116,500.0,True,-0.0690398150239627,4.670100938784569,0.6491801174186326
00000000000000000031,5.136483268234207,639.3343031029572,231.83037888082904,False,0.0017437504759917,11.31773594141899,0.0
00000000000000000032,17.94107862761683,1194.8663833219127,7.428445194560222,False,0.0099241625262169,3.1639338054460744,0.0
00000000000000000033,0.8091183349376604,253.74710101951163,-0.2630640890902317,False,0.0160209768037536,0.0,0.0
00000000000000000034,5.790078229274778,678.7928885447495,-0.1654880072706468,False,0.023521393249702,0.3588926178929933,0.27245825425787
00000000000000000035,191.2322657986584,2000.0,6.64416430670488,False,0.0183755865268547,8.42277036157789,1.1780795272096891
00000000000000000036,3.21882865239835,506.108926514353,-0.1243057937530787,False,0.011187443940784,4.032605539628442,0.0
00000000000000000037,101.6647873777654,2000.0,59.7202362877308,False,0.0124793964543927,39.92791509713589,1.9117427941604708
00000000000000000038,2.454920539516301,441.9913679936758,161.20211389559736,False,-0.0069720236941848,22.117484912677867,7.998907457193355
00000000000000000039,1.9465094072643705,393.5712095294826,95.21263629436748,False,-0.0125987161127019,14.931183365699823,21.98986738798783
0000000000000000003a,1.166802229203427,304.71490149676634,500.0,True,-0.0828483837556767,78.80850352124473,7.429702621604002
0000000000000000003b,1.20934042699733,310.21968573696967,500.0,True,-0.041161137160344,37.052656254184186,0.0
0000000000000000003c,1.3625989087234256,329.2904126868527,500.0,True,-0.0289590227053331,28.713343415684445,0.0
0000000000000000003d,13.485105456943874,1035.9105153409994,42.30243949841535,False,0.0053674451903746,35.76571456241274,1.2837511021339412
0000000000000000003e,29.994622932106395,1544.958333713607,13.64146390018211,False,0.0232001845473311,39.569957982265294,2.175961095229346
0000000000000000003f,104.59540807370306,2000.0,5.934458259310134,False,0.0418964111294006,46.05434431884067,2.589392392235207
00000000000000000040,0.617654913818377,221.7011870279378,179.71633043660526,False,-0.0493396335422549,2.594993146368278,14.669581781571434
00000000000000000041,0.8749160934362533,263.8628631136165,500.0,False,-0.0246303615385615,12.649861984297562,19.16417176179716
00000000000000000042,2.228690835987244,421.13368612055865,0.6475274596265341,False,-0.0166009832716453,16.62188732461306,5.903831632038163
00000000000000000043,0.6352988914880202,224.84545683771336,-0.1195287493795598,False,0.0136828501651961,28.07094209686593,0.1052208457100735
00000000000000000044,4.354948042626731,588.6898622757225,-0.0505783664919063,False,0.0485698006072772,91.82582704201594,2.9140264188137133
00000000000000000045,9.204881038516584,855.862815482941,33.06077638761396,False,0.0272401023054804,29.253382179190343,2.5209880112137912
00000000000000000046,92.36274035224612,2000.0,49.33658793660116,False,0.037213527092748,48.12670613827407,2.265983858231598
00000000000000000047,3.441652166088099,523.3335239767513,500.0,True,-0.0045759796215269,31.965883747072148,0.0
00000000000000000048,3.856618334766341,553.9855014334297,500.0,True,0.003550923659299,28.698723558899363,0.0
00000000000000000049,33.70301885554596,1637.6816003087251,81.98805715172254,False,0.0211259622422781,22.43718434346419,1.799332000206177
0000000000000000004a,39.7580190590946,1778.7193793283825,11.860782490789294,False,0.0305825571740718,43.697460543753216,1.9600163086891484
0000000000000000004b,1.6799200537422818,365.6279396820534,500.0,True,0.006456483255239,9.82467038552663,1.0091812978873158
0000000000000000004c,17.208497532175524,1170.2173826752055,30.0945189508695,False,0.0319767321922623,40.372433569375374,1.8100691312901875
0000000000000000004d,94.3892229762874,2000.0,38.01016283378113,False,0.0315778194844114,37.55944230171638,2.600894823333329
0000000000000000004e,5.352452048060327,652.6366527828252,500.0,True,0.0212125222357825,33.28941727677782,5.582182413486986
0000000000000000004f,1.783789776487682,376.7618348272564,500.0,True,0.050286822265495,65.43058447295475,15.748045354135698
00000000000000000050,7.545641069171773,774.8955010051038,500.0,True,-0.0033774725863914,26.73272128471914,1.037709872126035
00000000000000000051,10.503213804474948,914.2314792581852,500.0,True,0.0227872851766963,32.554247375628584,21.611708260340684
00000000000000000052,6.367060572336238,711.8107764893787,500.0,False,0.0081871055225012,25.861637772962347,7.1816183348047495
00000000000000000053,34.993524379518014,1668.7408997814853,23.115844114953163,False,0.0300739826832706,30.51285846835736,9.626039281998784
00000000000000000054,0.6443729972876244,226.44552072547813,20.709394987657607,False,0.0047444556053343,0.0,7.072432620237362
00000000000000000055,0.5055624368480237,200.57761697899787,500.0,False,-0.0218775336772648,0.0,3.4962628207428645
00000000000000000056,125.69630489261937,2000.0,25.110067099511635,False,0.0234954566849693,29.731932515687475,11.30866667705356
00000000000000000057,59.11794713176708,2000.0,70.22062554848854,False,0.0202058524949766,27.92292456896888,2.527788936673428
00000000000000000058,246.4965272351945,2000.0,38.15728440885763,False,0.0284681325279163,38.76011305613496,3.7854688293294094
00000000000000000059,261.5388599781005,2000.0,31.8561728802812,False,0.0414550358724176,50.27075198966625,2.249550237030084
0000000000000000005a,60.37462566940765,2000.0,70.39346674164887,False,0.0560506935225226,46.67631558388619,2.3951180197517115
0000000000000000005b,56.57755297074755,2000.0,18.613360473407,False,0.0557437327735997,44.07648376876151,2.3270925242741365
