water_body_id,area_ha_2024,water_pct_change_capped,catchment_ndvi_change,catchment_pct_cropland,catchment_pct_urban,is_new_since_2017,health_category,primary_strategy,strategies_str,num_strategies,priority_rank
00000000000000000005,0.6061276105262688,-0.0594813181173758,-0.0356360330783999,72.87179648576479,3.198578794643698,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P4: Afforestation Around Water Bodies,4,1
00000000000000000013,0.5700182803477138,-0.3536470279290558,0.0113256927868328,41.5451592653332,0.0,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies,1,1
00000000000000000014,28.629473080149683,-0.0399722510586118,-0.0018915175796623,88.25794562650158,6.402567915857124,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,1
00000000000000000034,5.790078229274778,-0.1654880072706468,0.023521393249702,0.3588926178929933,0.27245825425787,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies,1,1
00000000000000000036,3.21882865239835,-0.1243057937530787,0.011187443940784,4.032605539628442,0.0,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies,1,1
00000000000000000033,0.8091183349376604,-0.2630640890902317,0.0160209768037536,0.0,0.0,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies,1,1
00000000000000000044,4.354948042626731,-0.0505783664919063,0.0485698006072772,91.82582704201594,2.9140264188137133,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,1
00000000000000000043,0.6352988914880202,-0.1195287493795598,0.0136828501651961,28.07094209686593,0.1052208457100735,False,Established & Improving,P1: Desilting of Shrinking Water Bodies,P1: Desilting of Shrinking Water Bodies,1,1
00000000000000000010,9.02716696534307,2.011011304310102,-0.0082935705288741,72.55862332421452,3.5793513790602924,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
00000000000000000018,80.97763462105068,23.178524195009505,-0.0012238153895039,80.0411130193982,9.13124574395112,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
00000000000000000017,97.82000908659846,0.2685992661267167,-0.0214430906288396,85.6944196774935,6.741124434271395,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P4: Afforestation Around Water Bodies,4,2
00000000000000000016,8.37670167240957,80.72048275284932,-0.0084881114821205,63.70157570349229,3.22857248895058,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
0000000000000000000d,2.25830056610651,272.84995691355374,-0.0089468179088794,59.73241105620591,4.2507701949777,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
0000000000000000000e,14.736137541226286,11.52702740293488,0.0059961725837321,59.42696615403699,0.4295383854838907,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
00000000000000000006,8.77886944513756,500.0,-0.0379114804982234,75.3277850959511,11.60276744853519,False,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P4: Afforestation Around Water Bodies; P5: Community-Based Monitoring (encroachment watch),5,2
00000000000000000003,28.89412297512219,4.356884369814123,-0.0188779152832175,84.09179694125278,7.364131707065363,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
00000000000000000023,45.23016241233138,0.0672351709446223,-0.0205528654648935,85.02470790067804,6.225266368458657,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P4: Afforestation Around Water Bodies,4,2
00000000000000000015,5.4908819284969645,5.615513693795031,0.0142318873051086,51.1056264462401,18.652912568838712,False,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P5: Community-Based Monitoring (encroachment watch),4,2
00000000000000000008,1.2496196092073055,500.0,-0.0106593635584524,81.24738899598907,15.242620704569536,True,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P5: Community-Based Monitoring (encroachment watch),4,2
0000000000000000003a,1.166802229203427,500.0,-0.0828483837556767,78.80850352124473,7.429702621604002,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
00000000000000000040,0.617654913818377,179.71633043660526,-0.0493396335422549,2.594993146368278,14.669581781571434,False,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P4: Afforestation Around Water Bodies; P5: Community-Based Monitoring (encroachment watch),3,2
00000000000000000041,0.8749160934362533,500.0,-0.0246303615385615,12.649861984297562,19.16417176179716,False,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P4: Afforestation Around Water Bodies; P5: Community-Based Monitoring (encroachment watch),3,2
00000000000000000004,26.9518881092566,184.80777550177524,-0.0313729694085208,58.37036156787333,3.4669347983840977,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P4: Afforestation Around Water Bodies,4,2
00000000000000000002,5.649775711069029,1.92369253827508,-0.044931082680828,81.04604843166796,5.311553491542545,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P4: Afforestation Around Water Bodies,4,2
00000000000000000059,261.5388599781005,31.8561728802812,0.0414550358724176,50.27075198966625,2.249550237030084,False,Established & Improving,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment,3,2
0000000000000000004f,1.783789776487682,500.0,0.050286822265495,65.43058447295475,15.748045354135698,True,Urban-Adjacent Growth Pressure,P5: Community-Based Monitoring,P5: Community-Based Monitoring; P6: Sustainable Agricultural Practices; P2: Catchment Area Treatment; P5: Community-Based Monitoring (encroachment watch),4,2
00000000000000000011,0.6354725667307988,500.0,-0.0978550273195477,0.0,0.0,True,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
00000000000000000019,4.722846514639336,500.0,-0.0643888045791688,31.871305098335068,1.3019187071035838,False,New but Catchment-Stressed,P4: Afforestation Around Water Bodies,P4: Afforestation Around Water Bodies,1,3
